<<<<<<< HEAD
,Searched,City,State,Lat,Lng,Restaurant,Category,Category 2,Category 3,Transactions
874,"O'Fallon city, Missouri",O' Fallon,MO,38.782389494553,-90.69922,IHOP,Breakfast & Brunch,,Burgers,"['delivery', 'pickup']"
875,"O'Fallon city, Missouri",O'Fallon,MO,38.7579986519621,-90.7001773621689,Good Day Cafe,Breakfast & Brunch,,American (Traditional),"['delivery', 'pickup']"
876,"O'Fallon city, Missouri",O Fallon,MO,38.78051255402,-90.6989810544188,Chipotle Mexican Grill,Mexican,Sports Bars,,"['delivery', 'pickup']"
877,"O'Fallon city, Missouri",O'Fallon,MO,38.7606091234156,-90.7012250667368,Subway,Sandwiches,American (Traditional),,"['delivery', 'pickup']"
878,"O'Fallon city, Missouri",OFallon,MO,38.7882619,-90.7180481,Piece of Cake Bakery,Bakeries,,,[]
879,"O'Fallon city, Missouri",Ofallon,MO,38.8033913,-90.7014583,Waffle House,Diners,Coffee & Tea,American (Traditional),"['delivery', 'pickup']"
880,"O'Fallon city, Missouri",O' Fallon,MO,38.777632,-90.699229,White Castle,Burgers,,,"['delivery', 'pickup']"
881,"O'Fallon city, Missouri",O'Fallon,MO,38.78663,-90.7362,The Irish-Gypsy,Irish Pub,,,['delivery']
882,"O'Fallon city, Missouri",O'Fallon,MO,38.7916983640638,-90.6996893469763,QuikTrip,Gas Stations,American (Traditional),Fast Food,['delivery']
883,"O'Fallon city, Missouri",O Fallon,MO,38.792297,-90.700965,Wingstop,Chicken Wings,,,"['delivery', 'pickup']"
884,"O'Fallon city, Missouri",O Fallon,MO,38.7751153,-90.6998071,Little Caesars Pizza,Pizza,Szechuan,,[]
885,"O'Fallon city, Missouri",Saint Peters,MO,38.788275,-90.677067,Marcos Pizza,Salad,,Sandwiches,"['delivery', 'pickup']"
886,"O'Fallon city, Missouri",O Fallon,MO,38.801284879446,-90.7003703713417,Number 1 Chinese Restaurant,Chinese,American (Traditional),,['delivery']
887,"O'Fallon city, Missouri",O'Fallon,MO,38.7445943624897,-90.6968021436,Papa John's Pizza,Pizza,,,"['delivery', 'pickup']"
888,"O'Fallon city, Missouri",O'Fallon,MO,38.794804,-90.698261,Jimmy John's,Sandwiches,,Delis,['delivery']
889,"O'Fallon city, Missouri",O'Fallon,MO,38.7852025737515,-90.6985067153443,Woodgrain Pizzeria,Pizza,,,"['delivery', 'pickup']"
890,"O'Fallon city, Missouri",O'Fallon,MO,38.7589608368062,-90.7008780446358,McDonald's,Fast Food,,Coffee & Tea,"['delivery', 'pickup']"
891,"O'Fallon city, Missouri",O'Fallon,MO,38.778525,-90.69928,O'Charley's Restaurant & Bar,American (Traditional),Sandwiches,Southern,"['delivery', 'pickup']"
892,"O'Fallon city, Missouri",O'Fallon,MO,38.8005363091302,-90.6777366254145,QuikTrip,Gas Stations,,Fast Food,"['delivery', 'pickup']"
893,"O'Fallon city, Missouri",O Fallon,MO,38.7648394090975,-90.7453877850964,Imo's Pizza,Pizza,American (Traditional),,[]
894,"O'Fallon city, Missouri",O Fallon,MO,38.795165,-90.698418,Dunkin',Donuts,,,"['delivery', 'pickup']"
895,"O'Fallon city, Missouri",O'Fallon,MO,38.757673517552,-90.6983459115312,Playoffs Sports Bar & Grill,Sports Bars,American (Traditional),,"['delivery', 'pickup', 'restaurant_reservation']"
896,"O'Fallon city, Missouri",O Fallon,MO,38.768871,-90.701103,China King Restaurant,Chinese,,,"['delivery', 'pickup']"
897,"O'Fallon city, Missouri",O Fallon,MO,38.76242,-90.69977,Taco Bell,Mexican,,,"['delivery', 'pickup']"
898,"O'Fallon city, Missouri",O Fallon,MO,38.7579116,-90.7000651,Happy Wok Chinese Restaurant,Chinese,,,[]
899,"O'Fallon city, Missouri",Dardenne Prairie,MO,38.7727441792239,-90.7367190661948,QuikTrip,Gas Stations,,Fast Food,['delivery']
900,"Simi Valley city, California",Simi Valley,CA,34.2737617,-118.7784271,The Great Central Steak And Hoagie,Steakhouses,Festivals,,['delivery']
901,"Simi Valley city, California",Simi Valley,CA,34.27934,-118.74332,Sharky's Woodfired Mexican Grill,Mexican,,,[]
902,"Simi Valley city, California",Simi Valley,CA,34.261516,-118.747474,Firehouse Cafe,Coffee & Tea,,,[]
903,"Simi Valley city, California",Simi Valley,CA,34.2739198296221,-118.777972379376,Hai Sushi Japanese Restaurant,Sushi Bars,,Asian Fusion,"['delivery', 'pickup']"
904,"Simi Valley city, California",Simi Valley,CA,34.2719349,-118.7662137,Tico's Mexican Food,Mexican,Burgers,,['delivery']
905,"Simi Valley city, California",Simi Valley,CA,34.284425,-118.768176,Coconut Crab,Seafood,Bakeries,Cajun/Creole,[]
906,"Simi Valley city, California",Simi Valley,CA,34.270102,-118.761187,Presto Pasta,Italian,,,"['delivery', 'pickup']"
907,"Simi Valley city, California",Simi Valley,CA,34.284002,-118.774922,Poki Stop,Japanese,,Hawaiian,['pickup']
908,"Simi Valley city, California",Simi Valley,CA,34.2722790068319,-118.778476795071,Black Bear Diner,Breakfast & Brunch,Sandwiches,American (Traditional),"['delivery', 'pickup']"
909,"Simi Valley city, California",Simi Valley,CA,34.28076212827,-118.744298927486,Beeps Diner,Diners,,,['delivery']
910,"Simi Valley city, California",Simi Valley,CA,34.279468,-118.718124,Don Cuco Mexican Restaurant,Mexican,,,['delivery']
911,"Simi Valley city, California",Simi Valley,CA,34.2868799,-118.71635,O2 Restaurant,Sushi Bars,Grocery,Seafood Markets,['delivery']
912,"Simi Valley city, California",Simi Valley,CA,34.2798157818012,-118.739290182953,Love Sushi,Sushi Bars,,,[]
913,"Simi Valley city, California",Simi Valley,CA,34.286687,-118.716927,The Habit Burger Grill,Burgers,Sandwiches,Salad,"['delivery', 'pickup', 'restaurant_reservation']"
914,"Simi Valley city, California",Simi Valley,CA,34.27802,-118.74256,Cronies Sports Grill,Sports Bars,,Sandwiches,"['delivery', 'pickup']"
915,"Simi Valley city, California",Simi Valley,CA,34.28024,-118.71812,Mr Fish & Chips,Fish & Chips,,,"['delivery', 'pickup']"
916,"Simi Valley city, California",Simi Valley,CA,34.284078,-118.718924,It's Boba Time,Bubble Tea,,Acai Bowls,['delivery']
917,"Simi Valley city, California",Simi Valley,CA,34.2715151,-118.7703466,El Zarape,Mexican,Delis,,['delivery']
918,"Simi Valley city, California",Simi Valley,CA,34.283532,-118.719183,Daphne's,Greek,Sandwiches,,"['delivery', 'pickup']"
919,"Simi Valley city, California",Simi Valley,CA,34.2736260785,-118.77172888,La Michoacana,Ice Cream & Frozen Yogurt,Mexican,,['delivery']
920,"Simi Valley city, California",Simi Valley,CA,34.279441,-118.746177,Cupid's Hot Dogs - Simi Valley,Hot Dogs,,Beer Bar,['delivery']
921,"Simi Valley city, California",Simi Valley,CA,34.27392,-118.70957,Lucky Dog Cafe and Coffee Bar,Cafes,,Breakfast & Brunch,"['delivery', 'pickup']"
922,"Simi Valley city, California",Simi Valley,CA,34.28387,-118.77586,Mediterranean Santour Kabobery,Mediterranean,Italian,Kebab,['delivery']
923,"Simi Valley city, California",Simi Valley,CA,34.27483,-118.70954,Mission Burrito,Mexican,Chicken Wings,,['delivery']
924,"Simi Valley city, California",Simi Valley,CA,34.2609849,-118.7480578,Pizza Mia & Tacos,Mexican,Convenience Stores,Breakfast & Brunch,['delivery']
925,"Simi Valley city, California",Simi Valley,CA,34.2809300109846,-118.743340037763,FunBurger,Burgers,Salad,,[]
926,"Simi Valley city, California",Simi Valley,CA,34.2715402545,-118.738312993406,El Capitan Fresh Mexican Grill And Seafood,Bars,,Seafood,"['delivery', 'pickup']"
927,"Simi Valley city, California",Simi Valley,CA,34.2736199,-118.7087784,Palermo,Pizza,Fast Food,,"['delivery', 'pickup']"
928,"Simi Valley city, California",Simi Valley,CA,34.2721481878097,-118.777703031912,Jersey Mike's Subs,Fast Food,,Delis,['delivery']
929,"Simi Valley city, California",Simi Valley,CA,34.2714042663574,-118.737518310547,Restaurant Y Pupuseria Clavel,Latin American,Delis,,[]
930,"Simi Valley city, California",Simi Valley,CA,34.28017,-118.74334,Chick-fil-A,Fast Food,,,['delivery']
931,"Simi Valley city, California",Simi Valley,CA,34.2807754,-118.7440349,M&B Steak and Seafood,Steakhouses,Sports Bars,,['delivery']
932,"Simi Valley city, California",Simi Valley,CA,34.2714,-118.71171,PC's Bar & Grill,American (Traditional),,,"['delivery', 'pickup']"
933,"Simi Valley city, California",Simi Valley,CA,34.2719249,-118.7725404,Szechuwan Garden Restaurant,Chinese,Burgers,,"['delivery', 'pickup']"
934,"Simi Valley city, California",Simi Valley,CA,34.283951,-118.719058,Yogurtland Simi Valley,Ice Cream & Frozen Yogurt,,,['delivery']
935,"Simi Valley city, California",Simi Valley,CA,34.27214,-118.76914,Chicken Bowl,Chinese,,,['delivery']
936,"Simi Valley city, California",Simi Valley,CA,34.2789013,-118.7102187,Ken of Japan,Japanese,,Steakhouses,['delivery']
937,"Simi Valley city, California",Simi Valley,CA,34.2714080810547,-118.767333984375,El Taco De Mexico,Mexican,,,"['delivery', 'pickup']"
938,"Simi Valley city, California",Simi Valley,CA,34.27249,-118.77934,First Street Family Restaurant,American (Traditional),,,['pickup']
939,"Simi Valley city, California",Simi Valley,CA,34.2788751,-118.7376243,Tutti Frutti Frozen Yogurt,Ice Cream & Frozen Yogurt,Pizza,,['delivery']
940,"Simi Valley city, California",Simi Valley,CA,34.2843314101028,-118.768260863615,California Pizza Kitchen at Simi Valley Town Center,Pizza,,Salad,['delivery']
941,"Simi Valley city, California",Simi Valley,CA,34.2715199,-118.7716221,Sub Contractor,Sandwiches,Wine Bars,,"['delivery', 'pickup']"
942,"Simi Valley city, California",Simi Valley,CA,34.272093,-118.769321,Get Hooked,Coffee & Tea,,Sandwiches,[]
943,"Simi Valley city, California",Simi Valley,CA,34.280199,-118.708534,Fast N Fresh Mexican Grill,Mexican,Italian,,['delivery']
944,"Simi Valley city, California",Simi Valley,CA,34.2843,-118.768672,Red Robin Gourmet Burgers and Brews,Burgers,,,[]
945,"Simi Valley city, California",Simi Valley,CA,34.28777,-118.716143,The Coffee Bean & Tea Leaf,Coffee & Tea,American (New),,[]
946,"Simi Valley city, California",Simi Valley,CA,34.2776184082031,-118.709503173828,Thai House,Thai,Italian,,['delivery']
947,"Simi Valley city, California",Simi Valley,CA,34.293869,-118.709329,Chef Burger,Burgers,,Sandwiches,"['delivery', 'pickup']"
948,"Simi Valley city, California",Simi Valley,CA,34.2837868235621,-118.76431714655,Musashi Japanese Cuisine,Japanese,Pizza,,"['delivery', 'pickup']"
949,"Simi Valley city, California",Simi Valley,CA,34.2775128802264,-118.709319277654,Panda Bowl,Chinese,Burgers,,"['delivery', 'pickup']"
950,"Babylon town, New York",Babylon,NY,40.6855,-73.31717,Babylon Fish & Clam,Seafood,,American (Traditional),"['delivery', 'pickup']"
951,"Babylon town, New York",Babylon,NY,40.68512,-73.31565,The Piermont,American (New),Barbeque,Cocktail Bars,['delivery']
952,"Babylon town, New York",Babylon,NY,40.700275,-73.322044,Cold Stone Creamery,Ice Cream & Frozen Yogurt,,Cupcakes,[]
953,"Babylon town, New York",Babylon,NY,40.70027,-73.32266,Gino's Pizza of Babylon,Pizza,Seafood,Burgers,[]
954,"Babylon town, New York",West Islip,NY,40.7086713543354,-73.3067097099561,Hometown Heroes,Sandwiches,,Wraps,[]
955,"Babylon town, New York",West Islip,NY,40.71028,-73.2937,Our Little Italy,Italian,Pubs,,[]
956,"Babylon town, New York",Babylon,NY,40.6978537,-73.3190828,SoBol Babylon,Acai Bowls,,Cafes,[]
957,"Babylon town, New York",Babylon,NY,40.7006890029049,-73.3259371798461,Sal's Famous Pizzeria,Pizza,Gelato,,"['delivery', 'pickup']"
958,"Babylon town, New York",Lindenhurst,NY,40.6816090266137,-73.3587159999022,Cusmos Greek American Restaurant,Greek,,,['delivery']
959,"Babylon town, New York",West Babylon,NY,40.685357,-73.351502,Alitalia Pizzeria & Restaurant,Pizza,,Pasta Shops,"['delivery', 'pickup']"
960,"Babylon town, New York",Babylon,NY,40.697445,-73.319453,Cooper Street,American (Traditional),Pancakes,,[]
961,"Babylon town, New York",West Islip,NY,40.696052,-73.315887,Atlantis Diner,Diners,,,[]
962,"Babylon town, New York",West Babylon,NY,40.70222,-73.34238,Jessen's Delicatessen,Delis,,,"['delivery', 'pickup']"
963,"Babylon town, New York",Babylon,NY,40.698291,-73.323044,Babylon Bagel,Bagels,Food Trucks,Sandwiches,['delivery']
964,"Babylon town, New York",West Islip,NY,40.6966257,-73.3121585,Summerwind Deli,Delis,,Salad,"['delivery', 'pickup']"
965,"Babylon town, New York",West Babylon,NY,40.6890278184133,-73.3418759650885,Flaming Grill Buffet,Buffets,Cafes,,[]
966,"Babylon town, New York",North Babylon,NY,40.721165,-73.322083,Nonna Bella's Pizza Cafe,Italian,,,"['delivery', 'pickup']"
967,"Babylon town, New York",North Babylon,NY,40.71797,-73.3229099,Imperial Orchid,Chinese,American (Traditional),,"['pickup', 'delivery']"
968,"Babylon town, New York",Lindenhurst,NY,40.680675,-73.35866,Lindenhurst Diner,Diners,Cigar Bars,,[]
969,"Babylon town, New York",Babylon,NY,40.6975441,-73.31899,Ralph's Italian Ices,Ice Cream & Frozen Yogurt,,,"['delivery', 'pickup']"
970,"Babylon town, New York",Babylon,NY,40.69839,-73.32251,Mary Carroll's,Bars,Bars,,"['delivery', 'pickup']"
971,"Babylon town, New York",Babylon,NY,40.711063887717,-73.3283912691265,Southard's Pond,Lakes,,,"['delivery', 'pickup']"
972,"Babylon town, New York",Babylon,NY,40.68627,-73.345673,IHOP,Breakfast & Brunch,American (Traditional),Burgers,"['delivery', 'pickup']"
973,"Babylon town, New York",North Babylon,NY,40.7397342,-73.3460423,Belmont Lake State Park,Parks,American (Traditional),,['delivery']
974,"Babylon town, New York",West Babylon,NY,40.7029726398913,-73.3414046783505,Energy Fuel Healthy Grill,Breakfast & Brunch,,Pizza,['delivery']
975,"Babylon town, New York",West Babylon,NY,40.71461,-73.340429,Cafe Gio,Italian,,Wraps,['delivery']
976,"Babylon town, New York",Babylon,NY,40.69814,-73.32256,The Green Fork,Salad,Lounges,,"['delivery', 'pickup']"
977,"Babylon town, New York",Babylon,NY,40.72056,-73.32204,Pastosa Ravioli,Pasta Shops,,,['delivery']
978,"Babylon town, New York",Babylon,NY,40.69716,-73.32266,Cafe Villaggio II,Pizza,,,"['delivery', 'pickup']"
979,"Babylon town, New York",West Islip,NY,40.7093493640423,-73.2974626868963,Cafe Europa,Pizza,,,['pickup']
980,"Babylon town, New York",West Islip,NY,40.708075,-73.299317,Bang Bang Burritos,Tex-Mex,American (New),,['pickup']
981,"Babylon town, New York",Babylon,NY,40.69716,-73.32266,Il Villaggio Pizza & Pasta,Pizza,Wine Bars,,"['delivery', 'pickup']"
982,"Babylon town, New York",West Babylon,NY,40.678028,-73.339141,Seagull Restaurant and Bar,Bars,American (New),,"['delivery', 'pickup']"
983,"Babylon town, New York",Babylon,NY,40.70223467,-73.32232167,Molto Pizza,Pizza,,Italian,['delivery']
984,"Babylon town, New York",Lindenhurst,NY,40.68093,-73.359592,Cebollines,Mexican,Pubs,,"['delivery', 'pickup']"
985,"Babylon town, New York",West Islip,NY,40.696724,-73.312316,Bella Cucina Pizzeria Restaurant,Italian,Pizza,,"['delivery', 'pickup']"
986,"Babylon town, New York",West Islip,NY,40.7103932,-73.2940717,Four Season Kitchen,Chinese,,,"['delivery', 'pickup']"
987,"Babylon town, New York",Bay Shore,NY,40.740018,-73.236584,Chiddy's Cheesesteaks,Food Trucks,,,"['delivery', 'pickup']"
988,"Babylon town, New York",West Islip,NY,40.704054252103,-73.3065729517141,Crispinos Pizzeria,Pizza,American (New),,[]
989,"Babylon town, New York",West Islip,NY,40.7079,-73.29947,Hi Sushi,Sushi Bars,Beer Bar,,"['delivery', 'pickup']"
990,"Babylon town, New York",West Babylon,NY,40.7139,-73.35015,Terrace Diner,Diners,Chicken Shop,Mediterranean,[]
991,"Babylon town, New York",West Islip,NY,40.7263182,-73.2989901,Carvel Ice Cream,Desserts,,,['delivery']
992,"Babylon town, New York",West Islip,NY,40.7096,-73.30683,Higbie Bagels,Bagels,Bars,,['delivery']
993,"Babylon town, New York",West Babylon,NY,40.686425,-73.344903,Bagel Factory,Bagels,,,"['delivery', 'pickup']"
994,"Babylon town, New York",West Babylon,NY,40.686891,-73.348759,Mushroom,Chinese,,,[]
995,"Babylon town, New York",West Islip,NY,40.70984,-73.30629,Farrell's of Brooklyn,Bars,American (Traditional),,[]
996,"Babylon town, New York",Babylon,NY,40.70085,-73.32614,NZ grei Cafe and Bakery,Cafes,American (Traditional),Sandwiches,"['delivery', 'pickup']"
997,"Babylon town, New York",Lindenhurst,NY,40.68081583,-73.359696,Riptides Cocktails and Grill,Bars,,,"['delivery', 'pickup']"
998,"Babylon town, New York",West Babylon,NY,40.7034284461593,-73.3423889062592,Grandpa J's Bagel and Deli,Delis,,,[]
999,"Babylon town, New York",West Babylon,NY,40.7065523,-73.349927,Alfredo's Pizza,Pizza,Fish & Chips,,['delivery']
1000,"Hoover city, Alabama",Birmingham,AL,33.376895,-86.805784,On Tap Sports Cafe,Sports Bars,Breakfast & Brunch,Chicken Wings,[]
1001,"Hoover city, Alabama",Hoover,AL,33.3723267796049,-86.8116474151611,Yogurt Mountain,Ice Cream & Frozen Yogurt,,,"['delivery', 'pickup']"
1002,"Hoover city, Alabama",Vestavia Hills,AL,33.4095144,-86.80631269999999,Taqueria Juarez,Food Trucks,,,"['delivery', 'pickup']"
1003,"Hoover city, Alabama",Birmingham,AL,33.3692496889475,-86.8129982896926,Cafe Castillo,Mexican,Portuguese,,['delivery']
1004,"Hoover city, Alabama",Birmingham,AL,33.3653335571289,-86.8246002197266,The Pita Cafe,Mediterranean,Tapas/Small Plates,,['delivery']
1005,"Hoover city, Alabama",Birmingham,AL,33.3909683,-86.7964478,Costas,Mediterranean,,,['delivery']
1006,"Hoover city, Alabama",Hoover,AL,33.402185,-86.8073524,Green Valley Drug,Burgers,Chinese,American (Traditional),"['delivery', 'pickup']"
1007,"Hoover city, Alabama",Hoover,AL,33.4056866644579,-86.7767250537872,Loch Haven Dog Park,Dog Parks,,,"['delivery', 'pickup']"
1008,"Hoover city, Alabama",Birmingham,AL,33.3790628988579,-86.8080901,Dave & Buster's,Bars,Italian,Arcades,"['delivery', 'pickup']"
1009,"Hoover city, Alabama",Hoover,AL,33.3791336394286,-86.8056326643951,Olive Garden Italian Restaurant,Italian,,Soup,"['delivery', 'pickup']"
1010,"Hoover city, Alabama",Hoover,AL,33.37411,-86.80931,Tropical Smoothie Cafe,Juice Bars & Smoothies,American (New),,['delivery']
1011,"Hoover city, Alabama",Hoover,AL,33.3718198,-86.8129383,Chick-fil-A,Fast Food,,,['delivery']
1012,"Hoover city, Alabama",Birmingham,AL,33.39056,-86.8056,Fish Market Restaurant,Seafood,,,"['delivery', 'pickup']"
1013,"Hoover city, Alabama",Hoover,AL,33.408157,-86.807851,Mandarin House Chinese Restaurant,Chinese,Gastropubs,,"['delivery', 'pickup']"
1014,"Hoover city, Alabama",Hoover,AL,33.3990767,-86.8054123,Chick-fil-A,Fast Food,Puerto Rican,,"['delivery', 'pickup']"
1015,"Hoover city, Alabama",Birmingham,AL,33.3700238673551,-86.7985753632865,Hunan Garden,Chinese,Noodles,,[]
1016,"Hoover city, Alabama",Hoover,AL,33.387963,-86.8046606,East 59 Cafe,Cafes,Desserts,Breakfast & Brunch,['delivery']
1017,"Hoover city, Alabama",Hoover,AL,33.3999529731351,-86.805397726286,Habaneros Mexican Grill,Mexican,Italian,,"['delivery', 'pickup']"
1018,"Hoover city, Alabama",Hoover,AL,33.3920985,-86.8066712,Chow Town,Chinese,Asian Fusion,Buffets,[]
1019,"Hoover city, Alabama",Birmingham,AL,33.524938,-86.807596,Eugene's Hot Chicken,Food Trucks,,Chicken Shop,['delivery']
1020,"Hoover city, Alabama",Birmingham,AL,33.3457805002756,-86.7947798454037,Ooka Chinese & Japanese Restaurant,Japanese,Pizza,Sushi Bars,"['delivery', 'pickup']"
1021,"Hoover city, Alabama",Hoover,AL,33.40446,-86.80679,Pho Pho Asian Cuisine,Vietnamese,,,"['delivery', 'pickup']"
1022,"Hoover city, Alabama",Birmingham,AL,33.360888,-86.826896,Urban Pops,Desserts,,Juice Bars & Smoothies,"['delivery', 'pickup']"
1023,"Hoover city, Alabama",Birmingham,AL,33.4012404832447,-86.8076795734701,La Fiesta Restaurant,Mexican,,,"['delivery', 'pickup']"
1024,"Hoover city, Alabama",Hoover,AL,33.3789539487785,-86.8038011707275,Chipotle Mexican Grill,Mexican,Custom Cakes,,"['delivery', 'pickup']"
1025,"Hoover city, Alabama",Birmingham,AL,33.3700897,-86.7992646,The Seafood King,Seafood,Desserts,,"['delivery', 'pickup']"
1026,"Hoover city, Alabama",Hoover,AL,33.40003,-86.8025716,Taqueria Los Primos,Mexican,Pizza,,"['delivery', 'pickup']"
1027,"Hoover city, Alabama",Hoover,AL,33.361838,-86.827708,IHOP,American (Traditional),,Burgers,['delivery']
1028,"Hoover city, Alabama",Hoover,AL,33.37874331575494,-86.80533183126543,Outback Steakhouse,Steakhouses,,,"['delivery', 'pickup']"
1029,"Hoover city, Alabama",Hoover,AL,33.373578,-86.809845,Panera Bread,Salad,Mexican,Sandwiches,"['delivery', 'pickup']"
1030,"Hoover city, Alabama",Hoover,AL,33.367835,-86.79978,Teriyaki Madness,Asian Fusion,,Noodles,['delivery']
1031,"Hoover city, Alabama",Hoover,AL,33.360899,-86.7735397,Jefferson's,American (New),Sandwiches,Barbeque,"['delivery', 'pickup']"
1032,"Hoover city, Alabama",Hoover,AL,33.4068921,-86.8057445,The Purple Onion - Hoover,Salad,,American (Traditional),"['delivery', 'pickup']"
